year,month,month_day,date_mm_dd_yyyy,any_birds_found_on_route_shift,route_shift,route_name,building_name,building_face_direction,species,found_dead_alive,picture_url_google_photos_album
2019,10,2019-10-07,2019-10-07,Yes,PM,N/A,Newmark Civil Engineering Building_24,East,Common Yellowthroat_Geothlypis trichas,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipPCaEAiED3iqP5UkHbMVp6Px0yL5si5q3_mpcG4?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-07,2019-10-07,Yes,PM,North Quad,Coordinated Science Laboratory_148,North,American Redstart_Setophaga ruticilla,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipMGkNtgLCri4c4aDrMqGRoe4Gf9bnoz7hjVdeSk?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-07,2019-10-07,Yes,PM,North Quad,Newmark Civil Engineering Building_24,North,Ovenbird_Seiurus aurocapilla,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipNfYDVAybUm_lFEzEwJe64y78Kb9cQOxKj7geu9?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-07,2019-10-07,Yes,AM,South Quad,Business Instructional Facility_1206,South,Yellow-rumped Warbler_Setophaga coronata,Alive,NA
2019,10,2019-10-07,2019-10-07,No,PM,South Quad,All Buildings of Route,NA,NA,NA,NA
2019,10,2019-10-08,2019-10-08,Yes,AM,Main Quad,Chemistry Annex_10,East,Unidentifiable,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipOm2_M9No9E1y7q2CvAUtwIvEZytniVVKNj-o9b?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-08,2019-10-08,Yes,PM,Main Quad,Chemical & Life Sciences Laboratory_70,East,Tennessee Warbler_Oreothlypis peregrina,Dead,will add later
2019,10,2019-10-08,2019-10-08,Yes,PM,Main Quad,Chemical & Life Sciences Laboratory_70,East,Yellow-bellied Sapsucker_Sphyrapicus varius,Alive,will add later
2019,10,2019-10-08,2019-10-08,Yes,PM,Main Quad,Chemical & Life Sciences Laboratory_70,North,Golden-winged Warbler_Vermivora chrysoptera,Dead,will add later
2019,10,2019-10-08,2019-10-08,Yes,PM,Main Quad,Morrill Hall_242,East,Black-throated Green Warbler_Setophaga virens,Dead,will add later
2019,10,2019-10-08,2019-10-08,No,AM,Main Quad,All Buildings of Route,NA,NA,NA,NA
2019,10,2019-10-08,2019-10-08,Yes,AM,North Quad,Coordinated Science Laboratory_148,West,Unidentifiable,Dead,https://photos.google.com/u/1/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipMhEiUD72TQ9COh8HX42x45XM8yEJwAljCfWlZ7?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-08,2019-10-08,Yes,PM,North Quad,Siebel Center for Computer Science_563,North,Tennessee Warbler_Oreothlypis peregrina,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipM_nZtAMtHEesBAhaE0bFqP3uEfs8oJ449xv7BY?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-08,2019-10-08,Yes,PM,North Quad,North Campus Parking Deck_1094,South,Yellow-bellied Sapsucker_Sphyrapicus varius,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipOb0bXagaK_fd1-Od7hUKBN-EcL8uxNzxhx0Tdd?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-08,2019-10-08,Yes,PM,North Quad,Beckman Institute_228,West,Tennessee Warbler_Oreothlypis peregrina,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipOIbrq3xRCmLspmMmPQLbo04QKKb-4qVjgGVjCH?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-08,2019-10-08,Yes,PM,North Quad,Beckman Institute_228,North,Tennessee Warbler_Oreothlypis peregrina,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipOp8HKZrCG4l0gQ3sNxAK6pYrfNqQ_6VEWK6mln?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-08,2019-10-08,Yes,PM,North Quad,Electrical and Computer Engineering_409,North,Nashville Warbler_Oreothlypis ruficapilla,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipPkm5jLEzI0zBZY9NvGuc-16B_KMEef3lrTVzql?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-08,2019-10-08,No,AM,South Quad,All Buildings of Route,NA,NA,NA,NA
2019,10,2019-10-08,2019-10-08,Yes,PM,South Quad,Agricultural Engineering Sciences Building_8,East,Unidentifiable,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipOt14jlF7pEceVAQJo2OcysH6YA53kPQjxTq2Cw?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-09,2019-10-09,No,PM,Main Quad,All Buildings of Route,NA,NA,NA,NA
2019,10,2019-10-09,2019-10-09,Yes,PM,North Quad,Coordinated Science Laboratory_148,West,Nashville Warbler_Oreothlypis ruficapilla,Dead,https://photos.google.com/u/1/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipORU9L4JBiDJJITZ_ZK6ZpO1jJv8Juh-GLQDByk?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-09,2019-10-09,No,PM,North Quad,All Buildings of Route,NA,NA,NA,NA
2019,10,2019-10-09,2019-10-09,No,AM,South Quad,All Buildings of Route,NA,NA,NA,NA
2019,10,2019-10-09,2019-10-09,No,PM,South Quad,All Buildings of Route,NA,NA,NA,NA
2019,10,2019-10-10,2019-10-10,Yes,AM,Main Quad,Morrill Hall_242,North,Tennessee Warbler_Oreothlypis peregrina,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipMg26AExOgMxNTL9jX7onZtRN9P5HWce67x0MuM?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-10,2019-10-10,No,PM,Main Quad,All Buildings of Route,NA,NA,NA,NA
2019,10,2019-10-10,2019-10-10,Yes,PM,North Quad,Electrical and Computer Engineering_409,East,Unidentifiable,Dead,https://photos.google.com/u/1/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipO45RL1hag5kNm0yXwzRUX6gpvFgVbQmF5HvvCW?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-10,2019-10-10,Yes,AM,North Quad,North Campus Parking Deck_1094,North,Yellow-bellied Sapsucker_Sphyrapicus varius,Dead,NA
2019,10,2019-10-10,2019-10-10,Yes,AM,North Quad,Beckman Institute_228,West,Scarlet Tanager_Piranga olivacea,Alive,NA
2019,10,2019-10-10,2019-10-10,Yes,AM,South Quad,Business Instructional Facility_1206,South,Lincoln's Sparrow_Melospiza lincolnii,Alive,Flew away before I could get a photo
2019,10,2019-10-10,2019-10-10,Yes,PM,South Quad,Temple Hoyne Buell Hall_339,North,Black-throated Green Warbler_Setophaga virens,Dead,https://photos.google.com/photo/AF1QipNYuLHrmlmbbYg1COuRxt87WiWzfcwIg9SZlRTq
2019,10,2019-10-10,2019-10-10,Yes,PM,South Quad,Temple Hoyne Buell Hall_339,East,Ovenbird_Seiurus aurocapilla,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipN1xSoDU3kzuKKGGx2c-GyNxg0pV1FajrApEE7G?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-11,2019-10-11,No,AM,Main Quad,All Buildings of Route,NA,NA,NA,NA
2019,10,2019-10-11,2019-10-11,No,PM,Main Quad,All Buildings of Route,NA,NA,NA,NA
2019,10,2019-10-11,2019-10-11,No,PM,South Quad,All Buildings of Route,NA,NA,NA,NA
2019,10,2019-10-12,2019-10-12,No,PM,Main Quad,All Buildings of Route,NA,NA,NA,NA
2019,10,2019-10-12,2019-10-12,Yes,PM,North Quad,Coordinated Science Laboratory_148,North,Yellow-bellied Sapsucker_Sphyrapicus varius,Dead,https://photos.google.com/u/1/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipP1pXjF2n-AcU5D9kO8Yo-EQlm_5myqNcByeooz?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-12,2019-10-12,Yes,AM,North Quad,Beckman Institute_228,North,Nashville Warbler_Oreothlypis ruficapilla,Alive,https://photos.google.com/photo/AF1QipMQ1yZijv7sQiokssqlWRexiaxUr6MuZwwGuZiQ
2019,10,2019-10-12,2019-10-12,Yes,PM,North Quad,Beckman Institute_228,East,Northern Flicker_Colaptes auratus,Dead,https://photos.google.com/photo/AF1QipPyRIe6vdHG2SYIiY6Xtc6u1UOXPBwcdurUYzjf
2019,10,2019-10-12,2019-10-12,Yes,PM,North Quad,North Campus Parking Deck_1094,North,Black-throated Green Warbler_Setophaga virens,Alive,NA
2019,10,2019-10-12,2019-10-12,Yes,AM,South Quad,Agricultural Engineering Sciences Building_8,East,Black-throated Green Warbler_Setophaga virens,Alive,NA
2019,10,2019-10-12,2019-10-12,No,PM,South Quad,All Buildings of Route,NA,NA,NA,NA
2019,10,2019-10-13,2019-10-13,No,AM,Main Quad,All Buildings of Route,NA,NA,NA,NA
2019,10,2019-10-13,2019-10-13,Yes,PM,Main Quad,Carl R. Woese Institute for Genomic Biology_1080,South,Yellow-bellied Sapsucker_Sphyrapicus varius,Dead,https://photos.app.goo.gl/x1Z5sgZP4bVh2VxT6
2019,10,2019-10-13,2019-10-13,Yes,PM,Main Quad,Foreign Languages Building_172,East,Yellow-bellied Sapsucker_Sphyrapicus varius,Dead,https://photos.app.goo.gl/LPjnn44ZQzd2e5LUA
2019,10,2019-10-13,2019-10-13,Yes,PM,Main Quad,Foreign Languages Building_172,East,Warbler,Dead,https://photos.app.goo.gl/VzVTscsQ8TxAjh4Q6
2019,10,2019-10-13,2019-10-13,Yes,PM,North Quad,Beckman Institute_228,East,Nashville Warbler_Oreothlypis ruficapilla,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipMpizfZfGCgZeYqBhqBx7aQCV0fw-PDy01p5DTN?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-13,2019-10-13,No,AM,North Quad,All Buildings of Route,NA,NA,NA,NA
2019,10,2019-10-13,2019-10-13,No,AM,South Quad,All Buildings of Route,NA,NA,NA,NA
2019,10,2019-10-13,2019-10-13,No,PM,South Quad,All Buildings of Route,NA,NA,NA,NA
2019,10,2019-10-14,2019-10-14,Yes,AM,Other (explain in notes),Forbes Natural History Building_1073,West,Northern Waterthrush_Parkesia noveboracensis,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipNlm79L9rBY6Lf1CHlihBp-3kHrhav25ZhWTlId?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-14,2019-10-14,Yes,PM,Other (explain in notes),Temple Hoyne Buell Hall_339,North,Unidentifiable,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipMvgU8Vy4v2y6sWdt65AOI4P7tud3EyxUt0PItq?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-14,2019-10-14,Yes,PM,Other (explain in notes),Beckman Institute_228,West,NA,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipNZnZo94VPXrds9LBAhoBvApD3LsY6TyUS093NK?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-14,2019-10-14,Yes,PM,Other (explain in notes),Beckman Institute_228,West,NA,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipMOF_TcYxpLDI4bIJcYZ9BSIuJSjGB5XMPsoUkv?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-15,2019-10-15,Yes,AM,North Quad,Beckman Institute_228,North,Black-throated Green Warbler_Setophaga virens,Alive,NA
2019,10,2019-10-15,2019-10-15,Yes,AM,Other (explain in notes),State Farm Center_166,West,NA,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipNFks4n7bzUM-LB01b1iw6Yeczlm-tYqMbFMRib?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-15,2019-10-15,Yes,AM,South Quad,Temple Hoyne Buell Hall_339,North,Unidentifiable,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipMvgU8Vy4v2y6sWdt65AOI4P7tud3EyxUt0PItq?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
NA,NA,NA        ,NA,Yes,PM,Other (explain in notes),Beckman Institute_228,East,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipPOpRXHvdYfB69RI9IKV364h5ThKtbO2wNe80Dz?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-17,2019-10-17,Yes,PM,Other (explain in notes),Agricultural Engineering Sciences Building_8,South,American Goldfinch_Spinus tristis,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipPJGVGjnM8wubxDx1IF75AhY78JXQQSlbf75BHx?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
NA,NA,NA        ,NA,Yes,PM,Other (explain in notes),Temple Hoyne Buell Hall_339,North,Brown Creeper_Certhia americana,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipMbCWE-mnOfU_p527mNNwEaKy-vnoQs9i7_K-mw?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-17,2019-10-17,Yes,PM,Other (explain in notes),Temple Hoyne Buell Hall_339,West,NA,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipNJ_qa7JagAnpv45eGxMjunaH_VqVnpqs6qpYig?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-17,2019-10-17,Yes,AM,Other (explain in notes),Electrical and Computer Engineering_409,South,Tennessee Warbler_Oreothlypis peregrina,Dead,NA
2019,10,2019-10-17,2019-10-17,Yes,AM,Other (explain in notes),Electrical and Computer Engineering_409,East,Swamp Sparrow_Melospiza georgiana,Dead,NA
2019,10,2019-10-17,2019-10-17,Yes,AM,Other (explain in notes),Beckman Institute_228,West,Tennessee Warbler_Oreothlypis peregrina,Dead,NA
2019,10,2019-10-17,2019-10-17,Yes,PM,Other (explain in notes),Beckman Institute_228,East,Northern Flicker_Colaptes auratus,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipMF1OJPH68MEnmlufmqQZbQNNV9uQtc3iPOXcME?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-17,2019-10-17,Yes,PM,Other (explain in notes),Beckman Institute_228,East,NA,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipPsaIRN_UqVt3MNdi0-FGJEpHy4oc2BvDY88Zs4?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-18,2019-10-18,Yes,AM,Other (explain in notes),Beckman Institute_228,West,Hermit Thrush_Catharus guttatus,Dead,NA
2019,10,2019-10-18,2019-10-18,Yes,PM,N/A,Beckman Institute_228,West,NA,Dead,https://photos.google.com/photo/AF1QipOcMsETg5Pu260tH-_a9RxMWx714_haCTXKHnni
2019,10,2019-10-18,2019-10-18,Yes,PM,N/A,Siebel Center for Computer Science_563,West,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/photo/AF1QipO6vLrGWCue4hFfwteUcejV-ZIFmpddCAXlFm25
2019,10,2019-10-18,2019-10-18,Yes,PM,N/A,Agricultural Engineering Sciences Building_8,North,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/photo/AF1QipO63mrJG2g0i9Szffs_P4TAHVepjWruBtMzbw_7
2019,10,2019-10-18,2019-10-18,Yes,PM,N/A,Temple Hoyne Buell Hall_339,North,American Robin_Turdus migratorius,Dead,https://photos.google.com/photo/AF1QipNQJLxCMsOI_W3Uqim3ilDSuPCyIHUToko0Xctc
2019,10,2019-10-18,2019-10-18,Yes,PM,N/A,Temple Hoyne Buell Hall_339,North,Golden-crowned Kinglet_Regulus satrapa,Dead,https://photos.google.com/photo/AF1QipNCcJEhAVxRs520xnEoPiEpcqLSG8kjreIpqnGp
2019,10,2019-10-19,2019-10-19,Yes,PM,N/A,Temple Hoyne Buell Hall_339,North,NA,Alive,https://photos.google.com/photo/AF1QipO7uvalmic65NeEy4_6KfhUwmv2xHOWp6dChhWj
2019,10,2019-10-19,2019-10-19,Yes,PM,N/A,Agricultural Engineering Sciences Building_8,East,Brown Creeper_Certhia americana,Dead,https://photos.google.com/photo/AF1QipOz0sgQ0H4UlgYFh8EqT6vx7K9kReokOZz3jwcv
2019,10,2019-10-19,2019-10-19,Yes,PM,N/A,Electrical and Computer Engineering_409,West,Brown Creeper_Certhia americana,Dead,https://photos.google.com/photo/AF1QipOTzEX618IE_t1pH25qg7d7yVWz2QXYfZewzZPK
2019,10,2019-10-23,2019-10-23,Yes,PM,N/A,Agricultural Engineering Sciences Building_8,South,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/photo/AF1QipOfvvPXh1Qtd4-Ql9lwGBX1vkpXPhQj_HnJH_9w
2019,10,2019-10-23,2019-10-23,Yes,PM,N/A,Agricultural Engineering Sciences Building_8,South,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/photo/AF1QipOfvvPXh1Qtd4-Ql9lwGBX1vkpXPhQj_HnJH_9w
2019,10,2019-10-23,2019-10-23,Yes,PM,N/A,Agricultural Engineering Sciences Building_8,South,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/photo/AF1QipOfvvPXh1Qtd4-Ql9lwGBX1vkpXPhQj_HnJH_9w
2019,10,2019-10-23,2019-10-23,Yes,PM,N/A,Beckman Institute_228,West,Blue-headed Vireo_Vireo solitarius,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipPT3reNsmv7stL1EAudzDnfVtkeS31_hbIynFJC?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-23,2019-10-23,Yes,PM,N/A,Beckman Institute_228,West,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipPT3reNsmv7stL1EAudzDnfVtkeS31_hbIynFJC?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-23,2019-10-23,Yes,PM,N/A,Beckman Institute_228,West,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipPT3reNsmv7stL1EAudzDnfVtkeS31_hbIynFJC?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-23,2019-10-23,Yes,PM,N/A,Beckman Institute_228,West,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipPT3reNsmv7stL1EAudzDnfVtkeS31_hbIynFJC?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-23,2019-10-23,Yes,PM,N/A,Beckman Institute_228,East,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/photo/AF1QipOawdrMdzoarUXF4_LGEJxlY30blgskhuQeGtel
2019,10,2019-10-23,2019-10-23,Yes,PM,N/A,Temple Hoyne Buell Hall_339,West,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/photo/AF1QipMKAc90dAf7HeAYv9xTTtoS-5F30FpiMmjWMdUl
2019,10,2019-10-23,2019-10-23,Yes,PM,N/A,Temple Hoyne Buell Hall_339,West,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/photo/AF1QipNYNgTyl22ZbNSMtmqKrx23fNyUubzYjFNnDR0a
2019,10,2019-10-23,2019-10-23,Yes,PM,N/A,Temple Hoyne Buell Hall_339,West,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/photo/AF1QipPW6OUVD6If7QM3ZyNoxA01Br5PSoA7txDzt9ns
2019,10,2019-10-23,2019-10-23,Yes,PM,N/A,Temple Hoyne Buell Hall_339,North,Golden-crowned Kinglet_Regulus satrapa,Dead,https://photos.google.com/share/AF1QipOGw0lAsnF6399eLAPzluBCtnrxBGjjear1i5tHglFz_iEIwmO4J-6KN0f0sUwWFg/photo/AF1QipMAB8mrxHuFeq90cnXQtZuBENhiE5RZ1-tDtNp1?key=VHFHNG9rcnBzdEktbUQ3SjZCZ1hScGd4bzNwbnJR
2019,10,2019-10-23,2019-10-23,Yes,PM,N/A,Temple Hoyne Buell Hall_339,North,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/photo/AF1QipMEorfzmNPwwcDueywNlRLtGVDcFlpLGdVVPJ9m
2019,10,2019-10-23,2019-10-23,Yes,PM,N/A,Agricultural Engineering Sciences Building_8,North,Eastern Towhee_Pipilo erythrophthalmus,Dead,https://photos.google.com/photo/AF1QipMFySdZ6nXLNiHp__obGRGCa60-mkKLxPYtXl8b
2019,10,2019-10-24,2019-10-24,Yes,PM,N/A,Temple Hoyne Buell Hall_339,West,White-throated Sparrow_Zonotrichia albicollis,Alive,https://photos.google.com/photo/AF1QipMJhHWgn1jCu1YutDNv3kbyxKB3FU8O77ihL3pb
2019,10,2019-10-25,2019-10-25,Yes,PM,N/A,Beckman Institute_228,West,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/photo/AF1QipOUbM42ach5K3w3LrlGTdkxWgCozkVhVNKdnpGr
2019,10,2019-10-25,2019-10-25,Yes,PM,N/A,Beckman Institute_228,East,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/photo/AF1QipOop544p0AK-8FUUdNGfCCy2NbPhD4SGXAmTEyF
NA,NA,NA        ,NA,Yes,PM,N/A,Beckman Institute_228,East,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/photo/AF1QipOop544p0AK-8FUUdNGfCCy2NbPhD4SGXAmTEyF
2019,10,2019-10-25,2019-10-25,Yes,PM,N/A,Beckman Institute_228,East,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/photo/AF1QipOop544p0AK-8FUUdNGfCCy2NbPhD4SGXAmTEyF
NA,NA,NA        ,NA,Yes,PM,N/A,Beckman Institute_228,West,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/photo/AF1QipNmXiIzSO9Cu5tHFKj22AAE6u_CAYkopckg4BZV
2019,10,2019-10-25,2019-10-25,Yes,PM,N/A,Beckman Institute_228,West,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/photo/AF1QipOiuSYFBEm4c18VGJZgy6IRSueBTCKb2rzgBE-a
2019,10,2019-10-25,2019-10-25,Yes,PM,N/A,Beckman Institute_228,West,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/photo/AF1QipMlh9lFED8F-kWW9uhaxmWovwQgDqnmX13yFh4P
2019,10,2019-10-25,2019-10-25,Yes,PM,N/A,Beckman Institute_228,West,White-throated Sparrow_Zonotrichia albicollis,Dead,https://photos.google.com/photo/AF1QipNe_8bpeUEAVlpcKN1qkl7C0sknO6pYi0mIMxm6
2019,10,2019-10-25,2019-10-25,Yes,PM,N/A,Beckman Institute_228,East,NA,Dead,https://photos.google.com/photo/AF1QipPWAyrRfBjUCXiDWBzG7BGExfCI9QtGZ95fPKd7
